reference_doi,lipid_molar_ratio,ionizable_lipid_name,encapsulation_efficiency_percent_std_num,np_ratio_std_num,buffer_ph_std_num,cargo_type,helper_lipid_name,peg_lipid_name,particle_size_nm_std_num,pdi_std_num,zeta_potential_mv_std_num,ionizable_lipid_smiles,source_note,source,confidence,evidence,title,chem_warnings,pmcid,ee_is_approximate
10.1039/d5nr00433k,25.5:28.5:45:1,OF-02,91,,,mRNA,DOPE,DMG-PEG5k,120,0.111,19,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 477행 [수리됨],,,,,,,
10.1039/d5nr00433k,40.3:43.7:14.9:1.1,OF-02,89,,,mRNA,DOPE,DMG-PEG5k,125,0.067,21,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 478행 [수리됨],,,,,,,
10.1039/d5nr00433k,29:48.3:21.7:1,OF-02,91,,,mRNA,DOPE,DMG-PEG5k,119,0.111,20,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 479행 [수리됨],,,,,,,
10.1039/d5nr00433k,56.5:10:31.8:1.7,OF-02,65,,,mRNA,DOPE,DMG-PEG5k,117,0.068,17,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 480행 [수리됨],,,,,,,
10.1039/d5nr00433k,52.7:17.5:28.7:1.1,OF-02,88,,,mRNA,DOPE,DMG-PEG5k,125,0.049,19,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 481행 [수리됨],,,,,,,
10.1039/d5nr00433k,34.9:47.7:16.3:1.1,OF-02,91,,,mRNA,DOPE,DMG-PEG5k,119,0.093,19,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 482행 [수리됨],,,,,,,
10.1039/d5nr00433k,59.9:17:20.2:2.9,OF-02,70,,,mRNA,DOPE,DMG-PEG5k,100,0.083,15,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 483행 [수리됨],,,,,,,
10.1039/d5nr00433k,20.4:33.9:42.1:3.6,OF-02,76,,,mRNA,DOPE,DMG-PEG5k,93,0.139,14,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 484행 [수리됨],,,,,,,
10.1039/d5nr00433k,54.8:33.1:10.1:2,OF-02,86,,,mRNA,DOPE,DMG-PEG5k,110,0.077,18,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 485행 [수리됨],,,,,,,
10.1039/d5nr00433k,39.7:30.6:27.3:2.5,OF-02,85,,,mRNA,DOPE,DMG-PEG5k,99,0.117,17,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 486행 [수리됨],,,,,,,
10.1039/d5nr00433k,49.1:13.7:33.4:3.8,OF-02,66,,,mRNA,DOPE,DMG-PEG5k,98,0.119,16,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 487행 [수리됨],,,,,,,
10.1039/d5nr00433k,38.6:15.9:44.4:1.1,OF-02,94,,,mRNA,DOPE,DMG-PEG5k,115,0.055,19,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 488행 [수리됨],,,,,,,
10.1039/d5nr00433k,40.7:32.2:26.1:1,OF-02,95,,,mRNA,DOPE,DMG-PEG5k,128,0.107,20,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 489행 [수리됨],,,,,,,
10.1039/d5nr00433k,39.7:30.6:27.3:2.5,OF-02,84,,,mRNA,DOPE,DMG-PEG5k,92,0.079,17,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 490행 [수리됨],,,,,,,
10.1039/d5nr00433k,23.1:33.7:41.4:1.8,OF-02,90,,,mRNA,DOPE,DMG-PEG5k,93,0.113,19,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 491행 [수리됨],,,,,,,
10.1039/d5nr00433k,30.6:45:21.7:2.7,OF-02,76,,,mRNA,DOPE,DMG-PEG5k,92,0.138,17,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 492행 [수리됨],,,,,,,
10.1039/d5nr00433k,54.4:10.2:32.4:3,OF-02,64,,,mRNA,DOPE,DMG-PEG5k,102,0.084,17,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 493행 [수리됨],,,,,,,
10.1039/d5nr00433k,40.3:35.6:20.9:3.2,OF-02,74,,,mRNA,DOPE,DMG-PEG5k,95,0.079,18,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 494행 [수리됨],,,,,,,
10.1039/d5nr00433k,39.1:12.6:44.4:3.8,OF-02,73,,,mRNA,DOPE,DMG-PEG5k,97,0.084,15,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 495행 [수리됨],,,,,,,
10.1039/d5nr00433k,22.5:39.7:33.8:4,OF-02,70,,,mRNA,DOPE,DMG-PEG5k,90,0.167,12,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 496행 [수리됨],,,,,,,
10.1039/d5nr00433k,25.6:48.5:22.7:3.2,OF-02,71,,,mRNA,DOPE,DMG-PEG5k,96,0.161,16,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 497행 [수리됨],,,,,,,
10.1039/d5nr00433k,40:30:28.5:1.5,OF-02,88,,,mRNA,DOPE,DMG-PEG5k,90,0.15,18,CCCCC/C=C\C/C=C\CCCCCCC(O)CN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CCCCC1NC(=O)C(NC1=O)CCCCN(CC(O)CCCCCC/C=C\C/C=C\CCCCC)CC(O)CCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 499행 [수리됨],,,,,,,
10.1016/j.cej.2022.136310,50:10:38:2,DLin-MC3-DMA,82.64,,,siRNA,DOPC,DMG-PEG2000,199,0.32,3.21,CCCCC/C=C\C/C=C\CCCCCCCCC(OC(=O)CCCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 500행,,,,,,,
10.1016/j.cej.2022.136310,50:10:38:2,DLin-MC3-DMA,94.37,,,siRNA,DOPC,DMG-PEG2000,95.8,0.27,1.32,CCCCC/C=C\C/C=C\CCCCCCCCC(OC(=O)CCCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 501행,,,,,,,
10.1016/j.cej.2022.136310,50:10:38:2,DLin-MC3-DMA,99.43,,,siRNA,DOPC,DMG-PEG2000,85.2,0.25,1.34,CCCCC/C=C\C/C=C\CCCCCCCCC(OC(=O)CCCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 502행,,,,,,,
10.1016/j.cej.2022.136310,50:10:38:2,DLin-KC2-DMA,65.75,,,siRNA,DOPC,DMG-PEG2000,175,0.38,1.5,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 503행,,,,,,,
10.1016/j.cej.2022.136310,50:10:38:2,DLin-KC2-DMA,91.95,,,siRNA,DOPC,DMG-PEG2000,90.6,0.25,1.95,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 504행,,,,,,,
10.1016/j.cej.2022.136310,50:10:38:2,DLin-KC2-DMA,98.94,,,siRNA,DOPC,DMG-PEG2000,90.1,0.26,0.91,CCCCC/C=C\C/C=C\CCCCCCCCC1(OC(CO1)CCN(C)C)CCCCCCCC/C=C\C/C=C\CCCCC,LNP_Atlas_DB_202509_v1 원본 505행,,,,,,,
10.34133/bmr.0017,50:10:38.5:1.5,SM-102,92.3,,,mRNA,DSPC,DMG-PEG2000,71.48,0.106,,CCCCCCCCCCCOC(=O)CCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCO,LNP_Atlas_DB_202509_v1 원본 508행,,,,,,,
10.34133/bmr.0017,50:10:38.5:1.5,SM-102,92.9,,,mRNA,DSPC,C16-Ceramide-PEG2000,82.84,0.079,,CCCCCCCCCCCOC(=O)CCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCO,LNP_Atlas_DB_202509_v1 원본 509행,,,,,,,
10.34133/bmr.0017,26.5:20:52:1.5,244-cis,91.7,,,mRNA,DOPE,C16-Ceramide-PEG2000,69.41,0.077,,CCCCCC/C=C\COC(=O)CCCCCCCCN1CCN(CC1)CCN(CCCCCCCCC(=O)OC/C=C\CCCCCC)CCCCCCCCC(=O)OC/C=C\CCCCCC,LNP_Atlas_DB_202509_v1 원본 510행,,,,,,,
10.34133/bmr.0017,26.5:20:52:1.5,244-cis,91.1,,,mRNA,DOPE,DMG-PEG2000,68.29,0.11,,CCCCCC/C=C\COC(=O)CCCCCCCCN1CCN(CC1)CCN(CCCCCCCCC(=O)OC/C=C\CCCCCC)CCCCCCCCC(=O)OC/C=C\CCCCCC,LNP_Atlas_DB_202509_v1 원본 511행,,,,,,,
10.34133/bmr.0017,26.5:20:52.4:1.1,244-cis,89.5,,,mRNA,DOPE,DMG-PEG2000,78.37,0.074,,CCCCCC/C=C\COC(=O)CCCCCCCCN1CCN(CC1)CCN(CCCCCCCCC(=O)OC/C=C\CCCCCC)CCCCCCCCC(=O)OC/C=C\CCCCCC,LNP_Atlas_DB_202509_v1 원본 512행,,,,,,,
10.34133/bmr.0017,26.5:20:52.4:1,244-cis,72.5,,,mRNA,DOPE,DMG-PEG2000,,,,CCCCCC/C=C\COC(=O)CCCCCCCCN1CCN(CC1)CCN(CCCCCCCCC(=O)OC/C=C\CCCCCC)CCCCCCCCC(=O)OC/C=C\CCCCCC,LNP_Atlas_DB_202509_v1 원본 513행,,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Heptadecan-9-yl 8-((2-hydroxyethyl)(8-(nonyloxy)-8-oxooctyl)amino)octanoate,94,,,mRNA,DSPC,PEG-lipid,89.3,0.17,,CCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCO,LNP_Atlas_DB_202509_v1 원본 514행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,BP-Lipid-135,75.2,,,mRNA,DSPC,PEG-lipid,89.1,0.16,,CCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCO,LNP_Atlas_DB_202509_v1 원본 515행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,63.1,,,mRNA,DSPC,PEG-lipid,93.2,0.18,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCCO)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 516행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,81.9,,,mRNA,DSPC,PEG-lipid,102.4,0.12,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=O)C)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 517행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,94.6,,,mRNA,DSPC,PEG-lipid,84.5,0.12,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNS(=O)(=O)C)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 518행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,63.4,,,mRNA,DSPC,PEG-lipid,93.4,0.07,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=O)N(C)C)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 519행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,78.6,,,mRNA,DSPC,PEG-lipid,91.3,0.08,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=S)N(C)C)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 520행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,90.9,,,mRNA,DSPC,PEG-lipid,88.1,0.07,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=O)NC)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 521행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,94.5,,,mRNA,DSPC,PEG-lipid,84.3,0.23,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=S)NC)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 522행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,100,,,mRNA,DSPC,PEG-lipid,52.8,0.15,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCOC(=O)NC)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 523행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,51.6,,,mRNA,DSPC,PEG-lipid,96.7,0.21,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCN)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 524행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,99.5,,,mRNA,DSPC,PEG-lipid,69.7,0.18,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCC/N(CCCN/C(=N\C#N)N)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 525행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,97.7,,,mRNA,DSPC,PEG-lipid,94.2,0.16,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCC/N(CCCN/C(=N\C#N)NC)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 526행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,78.3,,,mRNA,DSPC,PEG-lipid,98.8,0.13,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCN\C(=N/C#N)N(C)C)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 527행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,98.6,,,mRNA,DSPC,PEG-lipid,53.4,0.16,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCC/N(CCCN/C(=N\[N+](=O)[O-])N(C)C)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 528행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,99.5,,,mRNA,DSPC,PEG-lipid,75.4,0.24,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN1CCCOC(=N)N(CCCCCCCC(=O)OCCCCCCCCC)CC1,LNP_Atlas_DB_202509_v1 원본 529행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,98.8,,,mRNA,DSPC,PEG-lipid,59.9,0.25,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCN\C(=N/S(=O)(=O)N)N(C)C)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 530행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,98.7,,,mRNA,DSPC,PEG-lipid,109,0.15,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=C([N+](=O)[O-]))N)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 531행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,96.8,,,mRNA,DSPC,PEG-lipid,94.8,0.15,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCC/N(CCCNC(=C([N+](=O)[O-]))/NC)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 532행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,98.9,,,mRNA,DSPC,PEG-lipid,60.9,0.33,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCC/N(CCCNC(=C([N+](=O)[O-]))/N(C)C)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 533행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,100,,,mRNA,DSPC,PEG-lipid,69.3,0.23,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNc1nccs1)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 534행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,75.1,,,mRNA,DSPC,PEG-lipid,123.9,0.2,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC1=C(N)C(=O)C1=O)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 535행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,93.5,,,mRNA,DSPC,PEG-lipid,102.2,0.17,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC1=C(NC)C(=O)C1=O)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 536행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,89.6,,,mRNA,DSPC,PEG-lipid,84.4,0.17,,CCCCCCCCCCC(=O)OCCCCCCCN(CCCNC(=S)N(C)C)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,LNP_Atlas_DB_202509_v1 원본 537행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,77.9,,,mRNA,DSPC,PEG-lipid,78.1,0.43,,CCCCCCCCCCC(=O)OCCCCCCCN(CCCNC1=C(NC)C(=O)C1=O)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,LNP_Atlas_DB_202509_v1 원본 538행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,95.1,,,mRNA,DSPC,PEG-lipid,77.1,0.19,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=S)N(C)C)CCCCCCCC(=O)OCC(C)CCCCCCCC,LNP_Atlas_DB_202509_v1 원본 539행 [수리됨],,,,,,,
10.1126/sciadv.abf4398,26.5:20:52:1,246C10,88.3,,,mRNA,DOPE,C16-Ceramide-PEG2000,97,0.064,,CCCCCCCCCCC(CN(CCCN1CCN(CC1)CCCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)O,LNP_Atlas_DB_202509_v1 원본 53행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,83,,,mRNA,DSPC,PEG-lipid,63.4,0.22,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC1=C(NC)C(=O)C1=O)CCCCCCCC(=O)OCC(C)CCCCCCCC,LNP_Atlas_DB_202509_v1 원본 540행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,93.8,,,mRNA,DSPC,PEG-lipid,98.8,0.2,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=S)N(C)C)CCCCCCCC(=O)OCC(CC)CCCCCCCC,LNP_Atlas_DB_202509_v1 원본 541행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,90.4,,,mRNA,DSPC,PEG-lipid,67,0.11,,,LNP_Atlas_DB_202509_v1 원본 542행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,97.6,,,mRNA,DSPC,PEG-lipid,73.2,0.37,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=S)N(C)C)CCCCCCCC(=O)OCC(C)(C)CCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 543행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,96,,,mRNA,DSPC,PEG-lipid,83.2,0.11,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=O)Nc1ccc2ccccc2c1)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 544행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,98.1,,,mRNA,DSPC,PEG-lipid,98.7,0.16,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=O)Nc1ccccc1)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 545행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,97.5,,,mRNA,DSPC,PEG-lipid,96.3,0.16,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=O)Nc1ccc(F)cc1)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 546행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,99,,,mRNA,DSPC,PEG-lipid,60.4,0.11,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=O)Nc1ccc(Cl)cc1)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 547행 [수리됨],,,,,,,
10.1002/adfm.202106727,50:38.5:10:1.5,Custom lipid,97.6,,,mRNA,DSPC,PEG-lipid,92,0.16,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCCNC(=O)Nc1ccc(OC)cc1)CCCCCCCC(=O)OCCCCCCCCC,LNP_Atlas_DB_202509_v1 원본 548행 [수리됨],,,,,,,
